"analysis_id","stratum_1","stratum_2","stratum_3","stratum_4","stratum_5","count_value"
3,"1994",NULL,NULL,NULL,NULL,"22"
3,"1995",NULL,NULL,NULL,NULL,"30"
3,"1996",NULL,NULL,NULL,NULL,"26"
3,"1997",NULL,NULL,NULL,NULL,"29"
3,"1998",NULL,NULL,NULL,NULL,"33"
3,"1999",NULL,NULL,NULL,NULL,"26"
3,"2000",NULL,NULL,NULL,NULL,"21"
3,"2001",NULL,NULL,NULL,NULL,"28"
3,"2002",NULL,NULL,NULL,NULL,"33"
3,"2003",NULL,NULL,NULL,NULL,"40"
3,"2004",NULL,NULL,NULL,NULL,"21"
3,"2005",NULL,NULL,NULL,NULL,"29"
3,"2006",NULL,NULL,NULL,NULL,"34"
3,"2007",NULL,NULL,NULL,NULL,"26"
3,"2008",NULL,NULL,NULL,NULL,"22"
3,"2009",NULL,NULL,NULL,NULL,"17"
3,"2010",NULL,NULL,NULL,NULL,"23"
3,"2011",NULL,NULL,NULL,NULL,"31"
3,"2012",NULL,NULL,NULL,NULL,"34"
3,"2013",NULL,NULL,NULL,NULL,"28"
3,"2014",NULL,NULL,NULL,NULL,"20"
3,"2015",NULL,NULL,NULL,NULL,"14"
3,"2016",NULL,NULL,NULL,NULL,"16"
3,"2017",NULL,NULL,NULL,NULL,"30"
3,"2018",NULL,NULL,NULL,NULL,"24"
3,"2019",NULL,NULL,NULL,NULL,"13"
2000003,"0.014070 secs",NULL,NULL,NULL,NULL,"6"
4,"0",NULL,NULL,NULL,NULL,"210"
4,"8515",NULL,NULL,NULL,NULL,"83"
4,"8516",NULL,NULL,NULL,NULL,"217"
4,"8527",NULL,NULL,NULL,NULL,"1690"
2000004,"0.013571 secs",NULL,NULL,NULL,NULL,"6"
5,"0",NULL,NULL,NULL,NULL,"2032"
5,"38003563",NULL,NULL,NULL,NULL,"168"
2000005,"0.016206 secs",NULL,NULL,NULL,NULL,"6"
2000007,"0.016813 secs",NULL,NULL,NULL,NULL,"6"
2000008,"0.023879 secs",NULL,NULL,NULL,NULL,"6"
2000009,"0.060262 secs",NULL,NULL,NULL,NULL,"6"
10,"1911","8507",NULL,NULL,NULL,"11"
10,"1912","8507",NULL,NULL,NULL,"11"
10,"1913","8532",NULL,NULL,NULL,"6"
10,"1916","8532",NULL,NULL,NULL,"11"
10,"1918","8507",NULL,NULL,NULL,"6"
10,"1919","8507",NULL,NULL,NULL,"9"
10,"1933","8532",NULL,NULL,NULL,"8"
10,"1934","8507",NULL,NULL,NULL,"8"
10,"1935","8532",NULL,NULL,NULL,"9"
10,"1936","8532",NULL,NULL,NULL,"13"
10,"1937","8507",NULL,NULL,NULL,"9"
10,"1939","8507",NULL,NULL,NULL,"12"
10,"1940","8507",NULL,NULL,NULL,"16"
10,"1940","8532",NULL,NULL,NULL,"7"
10,"1941","8507",NULL,NULL,NULL,"8"
10,"1941","8532",NULL,NULL,NULL,"12"
10,"1942","8532",NULL,NULL,NULL,"11"
10,"1943","8507",NULL,NULL,NULL,"10"
10,"1945","8507",NULL,NULL,NULL,"12"
10,"1945","8532",NULL,NULL,NULL,"6"
10,"1946","8507",NULL,NULL,NULL,"11"
10,"1947","8507",NULL,NULL,NULL,"15"
10,"1947","8532",NULL,NULL,NULL,"9"
10,"1948","8507",NULL,NULL,NULL,"9"
10,"1949","8507",NULL,NULL,NULL,"11"
10,"1949","8532",NULL,NULL,NULL,"15"
10,"1950","8507",NULL,NULL,NULL,"7"
10,"1950","8532",NULL,NULL,NULL,"14"
10,"1951","8507",NULL,NULL,NULL,"14"
10,"1951","8532",NULL,NULL,NULL,"14"
10,"1952","8507",NULL,NULL,NULL,"13"
10,"1952","8532",NULL,NULL,NULL,"11"
10,"1953","8507",NULL,NULL,NULL,"20"
10,"1953","8532",NULL,NULL,NULL,"11"
10,"1954","8507",NULL,NULL,NULL,"11"
10,"1954","8532",NULL,NULL,NULL,"13"
10,"1955","8507",NULL,NULL,NULL,"10"
10,"1955","8532",NULL,NULL,NULL,"9"
10,"1956","8507",NULL,NULL,NULL,"12"
10,"1956","8532",NULL,NULL,NULL,"7"
10,"1957","8507",NULL,NULL,NULL,"21"
10,"1957","8532",NULL,NULL,NULL,"19"
10,"1958","8507",NULL,NULL,NULL,"16"
10,"1958","8532",NULL,NULL,NULL,"22"
10,"1959","8507",NULL,NULL,NULL,"16"
10,"1959","8532",NULL,NULL,NULL,"12"
10,"1960","8507",NULL,NULL,NULL,"12"
10,"1960","8532",NULL,NULL,NULL,"10"
10,"1961","8507",NULL,NULL,NULL,"19"
10,"1961","8532",NULL,NULL,NULL,"13"
10,"1962","8507",NULL,NULL,NULL,"14"
10,"1962","8532",NULL,NULL,NULL,"11"
10,"1963","8507",NULL,NULL,NULL,"10"
10,"1963","8532",NULL,NULL,NULL,"20"
10,"1964","8507",NULL,NULL,NULL,"11"
10,"1964","8532",NULL,NULL,NULL,"14"
10,"1965","8507",NULL,NULL,NULL,"9"
10,"1965","8532",NULL,NULL,NULL,"15"
10,"1966","8507",NULL,NULL,NULL,"15"
10,"1966","8532",NULL,NULL,NULL,"12"
10,"1967","8507",NULL,NULL,NULL,"23"
10,"1967","8532",NULL,NULL,NULL,"11"
10,"1968","8507",NULL,NULL,NULL,"9"
10,"1968","8532",NULL,NULL,NULL,"19"
10,"1969","8507",NULL,NULL,NULL,"10"
10,"1969","8532",NULL,NULL,NULL,"20"
10,"1970","8507",NULL,NULL,NULL,"14"
10,"1970","8532",NULL,NULL,NULL,"11"
10,"1971","8507",NULL,NULL,NULL,"10"
10,"1971","8532",NULL,NULL,NULL,"11"
10,"1972","8507",NULL,NULL,NULL,"8"
10,"1972","8532",NULL,NULL,NULL,"12"
10,"1973","8532",NULL,NULL,NULL,"8"
10,"1974","8507",NULL,NULL,NULL,"17"
10,"1974","8532",NULL,NULL,NULL,"14"
10,"1975","8507",NULL,NULL,NULL,"12"
10,"1975","8532",NULL,NULL,NULL,"15"
10,"1976","8507",NULL,NULL,NULL,"12"
10,"1976","8532",NULL,NULL,NULL,"13"
10,"1977","8507",NULL,NULL,NULL,"19"
10,"1977","8532",NULL,NULL,NULL,"11"
10,"1978","8507",NULL,NULL,NULL,"11"
10,"1978","8532",NULL,NULL,NULL,"10"
10,"1979","8532",NULL,NULL,NULL,"18"
10,"1980","8507",NULL,NULL,NULL,"16"
10,"1980","8532",NULL,NULL,NULL,"16"
10,"1981","8507",NULL,NULL,NULL,"12"
10,"1981","8532",NULL,NULL,NULL,"17"
10,"1982","8507",NULL,NULL,NULL,"20"
10,"1982","8532",NULL,NULL,NULL,"9"
10,"1983","8507",NULL,NULL,NULL,"12"
10,"1983","8532",NULL,NULL,NULL,"10"
10,"1984","8507",NULL,NULL,NULL,"19"
10,"1984","8532",NULL,NULL,NULL,"17"
10,"1985","8507",NULL,NULL,NULL,"23"
10,"1985","8532",NULL,NULL,NULL,"16"
10,"1986","8507",NULL,NULL,NULL,"8"
10,"1986","8532",NULL,NULL,NULL,"9"
10,"1987","8507",NULL,NULL,NULL,"17"
10,"1987","8532",NULL,NULL,NULL,"13"
10,"1988","8507",NULL,NULL,NULL,"16"
10,"1988","8532",NULL,NULL,NULL,"18"
10,"1989","8507",NULL,NULL,NULL,"14"
10,"1989","8532",NULL,NULL,NULL,"8"
10,"1990","8507",NULL,NULL,NULL,"8"
10,"1990","8532",NULL,NULL,NULL,"16"
10,"1991","8507",NULL,NULL,NULL,"12"
10,"1991","8532",NULL,NULL,NULL,"10"
10,"1992","8507",NULL,NULL,NULL,"13"
10,"1992","8532",NULL,NULL,NULL,"12"
10,"1993","8507",NULL,NULL,NULL,"9"
10,"1993","8532",NULL,NULL,NULL,"10"
10,"1994","8507",NULL,NULL,NULL,"12"
10,"1994","8532",NULL,NULL,NULL,"10"
10,"1995","8507",NULL,NULL,NULL,"13"
10,"1995","8532",NULL,NULL,NULL,"17"
10,"1996","8507",NULL,NULL,NULL,"12"
10,"1996","8532",NULL,NULL,NULL,"14"
10,"1997","8507",NULL,NULL,NULL,"14"
10,"1997","8532",NULL,NULL,NULL,"15"
10,"1998","8507",NULL,NULL,NULL,"13"
10,"1998","8532",NULL,NULL,NULL,"20"
10,"1999","8507",NULL,NULL,NULL,"14"
10,"1999","8532",NULL,NULL,NULL,"12"
10,"2000","8507",NULL,NULL,NULL,"13"
10,"2000","8532",NULL,NULL,NULL,"8"
10,"2001","8507",NULL,NULL,NULL,"16"
10,"2001","8532",NULL,NULL,NULL,"12"
10,"2002","8507",NULL,NULL,NULL,"10"
10,"2002","8532",NULL,NULL,NULL,"23"
10,"2003","8507",NULL,NULL,NULL,"21"
10,"2003","8532",NULL,NULL,NULL,"19"
10,"2004","8507",NULL,NULL,NULL,"14"
10,"2004","8532",NULL,NULL,NULL,"7"
10,"2005","8507",NULL,NULL,NULL,"13"
10,"2005","8532",NULL,NULL,NULL,"16"
10,"2006","8507",NULL,NULL,NULL,"20"
10,"2006","8532",NULL,NULL,NULL,"14"
10,"2007","8507",NULL,NULL,NULL,"14"
10,"2007","8532",NULL,NULL,NULL,"12"
10,"2008","8507",NULL,NULL,NULL,"11"
10,"2008","8532",NULL,NULL,NULL,"11"
10,"2009","8507",NULL,NULL,NULL,"11"
10,"2009","8532",NULL,NULL,NULL,"6"
10,"2010","8507",NULL,NULL,NULL,"8"
10,"2010","8532",NULL,NULL,NULL,"15"
10,"2011","8507",NULL,NULL,NULL,"11"
10,"2011","8532",NULL,NULL,NULL,"20"
10,"2012","8507",NULL,NULL,NULL,"20"
10,"2012","8532",NULL,NULL,NULL,"14"
10,"2013","8507",NULL,NULL,NULL,"8"
10,"2013","8532",NULL,NULL,NULL,"20"
10,"2014","8507",NULL,NULL,NULL,"11"
10,"2014","8532",NULL,NULL,NULL,"9"
10,"2015","8507",NULL,NULL,NULL,"7"
10,"2015","8532",NULL,NULL,NULL,"7"
10,"2016","8507",NULL,NULL,NULL,"6"
10,"2016","8532",NULL,NULL,NULL,"10"
10,"2017","8507",NULL,NULL,NULL,"19"
10,"2017","8532",NULL,NULL,NULL,"11"
10,"2018","8507",NULL,NULL,NULL,"8"
10,"2018","8532",NULL,NULL,NULL,"16"
10,"2019","8507",NULL,NULL,NULL,"7"
10,"2019","8532",NULL,NULL,NULL,"6"
2000010,"0.023624 secs",NULL,NULL,NULL,NULL,"6"
11,"1935","8532",NULL,NULL,NULL,"7"
11,"1936","8532",NULL,NULL,NULL,"11"
11,"1937","8507",NULL,NULL,NULL,"8"
11,"1939","8507",NULL,NULL,NULL,"10"
11,"1940","8507",NULL,NULL,NULL,"12"
11,"1940","8532",NULL,NULL,NULL,"7"
11,"1941","8507",NULL,NULL,NULL,"7"
11,"1941","8532",NULL,NULL,NULL,"10"
11,"1942","8532",NULL,NULL,NULL,"9"
11,"1943","8507",NULL,NULL,NULL,"7"
11,"1945","8507",NULL,NULL,NULL,"6"
11,"1946","8507",NULL,NULL,NULL,"9"
11,"1947","8507",NULL,NULL,NULL,"12"
11,"1947","8532",NULL,NULL,NULL,"7"
11,"1948","8507",NULL,NULL,NULL,"8"
11,"1949","8507",NULL,NULL,NULL,"10"
11,"1949","8532",NULL,NULL,NULL,"13"
11,"1950","8507",NULL,NULL,NULL,"6"
11,"1950","8532",NULL,NULL,NULL,"13"
11,"1951","8507",NULL,NULL,NULL,"9"
11,"1951","8532",NULL,NULL,NULL,"14"
11,"1952","8507",NULL,NULL,NULL,"11"
11,"1952","8532",NULL,NULL,NULL,"10"
11,"1953","8507",NULL,NULL,NULL,"16"
11,"1953","8532",NULL,NULL,NULL,"10"
11,"1954","8507",NULL,NULL,NULL,"9"
11,"1954","8532",NULL,NULL,NULL,"12"
11,"1955","8507",NULL,NULL,NULL,"9"
11,"1955","8532",NULL,NULL,NULL,"8"
11,"1956","8507",NULL,NULL,NULL,"9"
11,"1956","8532",NULL,NULL,NULL,"7"
11,"1957","8507",NULL,NULL,NULL,"17"
11,"1957","8532",NULL,NULL,NULL,"15"
11,"1958","8507",NULL,NULL,NULL,"16"
11,"1958","8532",NULL,NULL,NULL,"17"
11,"1959","8507",NULL,NULL,NULL,"15"
11,"1959","8532",NULL,NULL,NULL,"12"
11,"1960","8507",NULL,NULL,NULL,"11"
11,"1960","8532",NULL,NULL,NULL,"10"
11,"1961","8507",NULL,NULL,NULL,"16"
11,"1961","8532",NULL,NULL,NULL,"12"
11,"1962","8507",NULL,NULL,NULL,"12"
11,"1962","8532",NULL,NULL,NULL,"11"
11,"1963","8507",NULL,NULL,NULL,"9"
11,"1963","8532",NULL,NULL,NULL,"20"
11,"1964","8507",NULL,NULL,NULL,"11"
11,"1964","8532",NULL,NULL,NULL,"14"
11,"1965","8507",NULL,NULL,NULL,"7"
11,"1965","8532",NULL,NULL,NULL,"13"
11,"1966","8507",NULL,NULL,NULL,"15"
11,"1966","8532",NULL,NULL,NULL,"12"
11,"1967","8507",NULL,NULL,NULL,"21"
11,"1967","8532",NULL,NULL,NULL,"11"
11,"1968","8507",NULL,NULL,NULL,"8"
11,"1968","8532",NULL,NULL,NULL,"19"
11,"1969","8507",NULL,NULL,NULL,"9"
11,"1969","8532",NULL,NULL,NULL,"18"
11,"1970","8507",NULL,NULL,NULL,"13"
11,"1970","8532",NULL,NULL,NULL,"11"
11,"1971","8507",NULL,NULL,NULL,"10"
11,"1971","8532",NULL,NULL,NULL,"10"
11,"1972","8507",NULL,NULL,NULL,"8"
11,"1972","8532",NULL,NULL,NULL,"11"
11,"1973","8532",NULL,NULL,NULL,"8"
11,"1974","8507",NULL,NULL,NULL,"16"
11,"1974","8532",NULL,NULL,NULL,"13"
11,"1975","8507",NULL,NULL,NULL,"11"
11,"1975","8532",NULL,NULL,NULL,"14"
11,"1976","8507",NULL,NULL,NULL,"12"
11,"1976","8532",NULL,NULL,NULL,"12"
11,"1977","8507",NULL,NULL,NULL,"17"
11,"1977","8532",NULL,NULL,NULL,"11"
11,"1978","8507",NULL,NULL,NULL,"11"
11,"1978","8532",NULL,NULL,NULL,"10"
11,"1979","8532",NULL,NULL,NULL,"18"
11,"1980","8507",NULL,NULL,NULL,"15"
11,"1980","8532",NULL,NULL,NULL,"15"
11,"1981","8507",NULL,NULL,NULL,"12"
11,"1981","8532",NULL,NULL,NULL,"16"
11,"1982","8507",NULL,NULL,NULL,"18"
11,"1982","8532",NULL,NULL,NULL,"9"
11,"1983","8507",NULL,NULL,NULL,"12"
11,"1983","8532",NULL,NULL,NULL,"9"
11,"1984","8507",NULL,NULL,NULL,"18"
11,"1984","8532",NULL,NULL,NULL,"17"
11,"1985","8507",NULL,NULL,NULL,"23"
11,"1985","8532",NULL,NULL,NULL,"16"
11,"1986","8507",NULL,NULL,NULL,"8"
11,"1986","8532",NULL,NULL,NULL,"9"
11,"1987","8507",NULL,NULL,NULL,"17"
11,"1987","8532",NULL,NULL,NULL,"13"
11,"1988","8507",NULL,NULL,NULL,"16"
11,"1988","8532",NULL,NULL,NULL,"16"
11,"1989","8507",NULL,NULL,NULL,"14"
11,"1989","8532",NULL,NULL,NULL,"8"
11,"1990","8507",NULL,NULL,NULL,"8"
11,"1990","8532",NULL,NULL,NULL,"16"
11,"1991","8507",NULL,NULL,NULL,"11"
11,"1991","8532",NULL,NULL,NULL,"9"
11,"1992","8507",NULL,NULL,NULL,"13"
11,"1992","8532",NULL,NULL,NULL,"11"
11,"1993","8507",NULL,NULL,NULL,"9"
11,"1993","8532",NULL,NULL,NULL,"10"
11,"1994","8507",NULL,NULL,NULL,"11"
11,"1994","8532",NULL,NULL,NULL,"10"
11,"1995","8507",NULL,NULL,NULL,"13"
11,"1995","8532",NULL,NULL,NULL,"17"
11,"1996","8507",NULL,NULL,NULL,"11"
11,"1996","8532",NULL,NULL,NULL,"14"
11,"1997","8507",NULL,NULL,NULL,"14"
11,"1997","8532",NULL,NULL,NULL,"15"
11,"1998","8507",NULL,NULL,NULL,"12"
11,"1998","8532",NULL,NULL,NULL,"20"
11,"1999","8507",NULL,NULL,NULL,"14"
11,"1999","8532",NULL,NULL,NULL,"12"
11,"2000","8507",NULL,NULL,NULL,"13"
11,"2000","8532",NULL,NULL,NULL,"8"
11,"2001","8507",NULL,NULL,NULL,"16"
11,"2001","8532",NULL,NULL,NULL,"11"
11,"2002","8507",NULL,NULL,NULL,"10"
11,"2002","8532",NULL,NULL,NULL,"23"
11,"2003","8507",NULL,NULL,NULL,"21"
11,"2003","8532",NULL,NULL,NULL,"18"
11,"2004","8507",NULL,NULL,NULL,"14"
11,"2004","8532",NULL,NULL,NULL,"7"
11,"2005","8507",NULL,NULL,NULL,"12"
11,"2005","8532",NULL,NULL,NULL,"16"
11,"2006","8507",NULL,NULL,NULL,"20"
11,"2006","8532",NULL,NULL,NULL,"14"
11,"2007","8507",NULL,NULL,NULL,"14"
11,"2007","8532",NULL,NULL,NULL,"12"
11,"2008","8507",NULL,NULL,NULL,"11"
11,"2008","8532",NULL,NULL,NULL,"10"
11,"2009","8507",NULL,NULL,NULL,"11"
11,"2009","8532",NULL,NULL,NULL,"6"
11,"2010","8507",NULL,NULL,NULL,"8"
11,"2010","8532",NULL,NULL,NULL,"15"
11,"2011","8507",NULL,NULL,NULL,"11"
11,"2011","8532",NULL,NULL,NULL,"20"
11,"2012","8507",NULL,NULL,NULL,"20"
11,"2012","8532",NULL,NULL,NULL,"14"
11,"2013","8507",NULL,NULL,NULL,"8"
11,"2013","8532",NULL,NULL,NULL,"20"
11,"2014","8507",NULL,NULL,NULL,"11"
11,"2014","8532",NULL,NULL,NULL,"9"
11,"2015","8507",NULL,NULL,NULL,"7"
11,"2015","8532",NULL,NULL,NULL,"7"
11,"2016","8507",NULL,NULL,NULL,"6"
11,"2016","8532",NULL,NULL,NULL,"10"
11,"2017","8507",NULL,NULL,NULL,"19"
11,"2017","8532",NULL,NULL,NULL,"11"
11,"2018","8507",NULL,NULL,NULL,"8"
11,"2018","8532",NULL,NULL,NULL,"16"
11,"2019","8507",NULL,NULL,NULL,"7"
11,"2019","8532",NULL,NULL,NULL,"6"
2000011,"0.025533 secs",NULL,NULL,NULL,NULL,"6"
12,"0","0",NULL,NULL,NULL,"42"
12,"0","38003563",NULL,NULL,NULL,"168"
12,"8515","0",NULL,NULL,NULL,"83"
12,"8516","0",NULL,NULL,NULL,"217"
12,"8527","0",NULL,NULL,NULL,"1690"
2000012,"0.016192 secs",NULL,NULL,NULL,NULL,"6"
101,"0",NULL,NULL,NULL,NULL,"330"
101,"17",NULL,NULL,NULL,NULL,"26"
101,"19",NULL,NULL,NULL,NULL,"145"
101,"1",NULL,NULL,NULL,NULL,"215"
101,"2",NULL,NULL,NULL,NULL,"75"
101,"21",NULL,NULL,NULL,NULL,"19"
101,"9",NULL,NULL,NULL,NULL,"30"
101,"41",NULL,NULL,NULL,NULL,"6"
101,"36",NULL,NULL,NULL,NULL,"9"
101,"33",NULL,NULL,NULL,NULL,"16"
101,"43",NULL,NULL,NULL,NULL,"8"
101,"38",NULL,NULL,NULL,NULL,"14"
101,"18",NULL,NULL,NULL,NULL,"218"
101,"29",NULL,NULL,NULL,NULL,"29"
101,"40",NULL,NULL,NULL,NULL,"12"
101,"42",NULL,NULL,NULL,NULL,"12"
101,"8",NULL,NULL,NULL,NULL,"38"
101,"12",NULL,NULL,NULL,NULL,"50"
101,"22",NULL,NULL,NULL,NULL,"42"
101,"37",NULL,NULL,NULL,NULL,"15"
101,"5",NULL,NULL,NULL,NULL,"48"
101,"32",NULL,NULL,NULL,NULL,"23"
101,"34",NULL,NULL,NULL,NULL,"24"
101,"35",NULL,NULL,NULL,NULL,"23"
101,"13",NULL,NULL,NULL,NULL,"37"
101,"6",NULL,NULL,NULL,NULL,"41"
101,"10",NULL,NULL,NULL,NULL,"34"
101,"25",NULL,NULL,NULL,NULL,"52"
101,"27",NULL,NULL,NULL,NULL,"22"
101,"20",NULL,NULL,NULL,NULL,"28"
101,"3",NULL,NULL,NULL,NULL,"73"
101,"7",NULL,NULL,NULL,NULL,"44"
101,"44",NULL,NULL,NULL,NULL,"7"
101,"23",NULL,NULL,NULL,NULL,"36"
101,"30",NULL,NULL,NULL,NULL,"23"
101,"45",NULL,NULL,NULL,NULL,"6"
101,"16",NULL,NULL,NULL,NULL,"28"
101,"14",NULL,NULL,NULL,NULL,"65"
101,"24",NULL,NULL,NULL,NULL,"19"
101,"4",NULL,NULL,NULL,NULL,"58"
101,"31",NULL,NULL,NULL,NULL,"24"
101,"11",NULL,NULL,NULL,NULL,"37"
101,"28",NULL,NULL,NULL,NULL,"37"
101,"15",NULL,NULL,NULL,NULL,"37"
101,"26",NULL,NULL,NULL,NULL,"32"
2000101,"0.045615 secs",NULL,NULL,NULL,NULL,"6"
102,"8532","33",NULL,NULL,NULL,"10"
102,"8507","28",NULL,NULL,NULL,"15"
102,"8507","30",NULL,NULL,NULL,"10"
102,"8532","21",NULL,NULL,NULL,"14"
102,"8532","24",NULL,NULL,NULL,"10"
102,"8507","8",NULL,NULL,NULL,"22"
102,"8507","36",NULL,NULL,NULL,"6"
102,"8532","2",NULL,NULL,NULL,"36"
102,"8532","22",NULL,NULL,NULL,"20"
102,"8532","13",NULL,NULL,NULL,"20"
102,"8532","28",NULL,NULL,NULL,"22"
102,"8532","15",NULL,NULL,NULL,"19"
102,"8507","17",NULL,NULL,NULL,"12"
102,"8532","23",NULL,NULL,NULL,"21"
102,"8507","25",NULL,NULL,NULL,"28"
102,"8532","0",NULL,NULL,NULL,"176"
102,"8507","0",NULL,NULL,NULL,"154"
102,"8507","7",NULL,NULL,NULL,"25"
102,"8532","16",NULL,NULL,NULL,"16"
102,"8532","14",NULL,NULL,NULL,"35"
102,"8507","2",NULL,NULL,NULL,"39"
102,"8532","27",NULL,NULL,NULL,"13"
102,"8532","18",NULL,NULL,NULL,"107"
102,"8507","3",NULL,NULL,NULL,"38"
102,"8532","34",NULL,NULL,NULL,"8"
102,"8532","10",NULL,NULL,NULL,"17"
102,"8507","13",NULL,NULL,NULL,"17"
102,"8532","35",NULL,NULL,NULL,"10"
102,"8532","29",NULL,NULL,NULL,"16"
102,"8507","23",NULL,NULL,NULL,"15"
102,"8507","32",NULL,NULL,NULL,"11"
102,"8507","24",NULL,NULL,NULL,"9"
102,"8507","34",NULL,NULL,NULL,"16"
102,"8507","42",NULL,NULL,NULL,"7"
102,"8507","1",NULL,NULL,NULL,"106"
102,"8507","27",NULL,NULL,NULL,"9"
102,"8507","6",NULL,NULL,NULL,"20"
102,"8532","9",NULL,NULL,NULL,"11"
102,"8507","31",NULL,NULL,NULL,"15"
102,"8532","20",NULL,NULL,NULL,"20"
102,"8532","30",NULL,NULL,NULL,"13"
102,"8507","29",NULL,NULL,NULL,"13"
102,"8507","14",NULL,NULL,NULL,"30"
102,"8507","26",NULL,NULL,NULL,"21"
102,"8532","19",NULL,NULL,NULL,"69"
102,"8507","5",NULL,NULL,NULL,"27"
102,"8532","32",NULL,NULL,NULL,"12"
102,"8532","8",NULL,NULL,NULL,"16"
102,"8507","35",NULL,NULL,NULL,"13"
102,"8507","18",NULL,NULL,NULL,"111"
102,"8507","22",NULL,NULL,NULL,"22"
102,"8532","11",NULL,NULL,NULL,"19"
102,"8507","37",NULL,NULL,NULL,"6"
102,"8532","25",NULL,NULL,NULL,"24"
102,"8532","31",NULL,NULL,NULL,"9"
102,"8507","20",NULL,NULL,NULL,"8"
102,"8507","38",NULL,NULL,NULL,"9"
102,"8507","16",NULL,NULL,NULL,"12"
102,"8532","1",NULL,NULL,NULL,"109"
102,"8532","5",NULL,NULL,NULL,"21"
102,"8532","3",NULL,NULL,NULL,"35"
102,"8507","15",NULL,NULL,NULL,"18"
102,"8507","10",NULL,NULL,NULL,"17"
