"analysis_id","stratum_1","stratum_2","stratum_3","stratum_4","stratum_5","count_value"
10,"1962","8507",NULL,NULL,NULL,"16"
10,"1962","8532",NULL,NULL,NULL,"15"
10,"1963","8507",NULL,NULL,NULL,"13"
10,"1963","8532",NULL,NULL,NULL,"12"
10,"1964","8507",NULL,NULL,NULL,"19"
10,"1964","8532",NULL,NULL,NULL,"16"
10,"1965","8507",NULL,NULL,NULL,"13"
10,"1965","8532",NULL,NULL,NULL,"12"
10,"1966","8507",NULL,NULL,NULL,"7"
10,"1966","8532",NULL,NULL,NULL,"12"
10,"1967","8507",NULL,NULL,NULL,"12"
10,"1967","8532",NULL,NULL,NULL,"20"
10,"1968","8507",NULL,NULL,NULL,"10"
10,"1968","8532",NULL,NULL,NULL,"12"
10,"1969","8507",NULL,NULL,NULL,"15"
10,"1969","8532",NULL,NULL,NULL,"14"
10,"1970","8507",NULL,NULL,NULL,"13"
10,"1970","8532",NULL,NULL,NULL,"14"
10,"1971","8507",NULL,NULL,NULL,"7"
10,"1971","8532",NULL,NULL,NULL,"11"
10,"1972","8507",NULL,NULL,NULL,"15"
10,"1972","8532",NULL,NULL,NULL,"12"
10,"1973","8507",NULL,NULL,NULL,"14"
10,"1973","8532",NULL,NULL,NULL,"11"
10,"1974","8507",NULL,NULL,NULL,"9"
10,"1974","8532",NULL,NULL,NULL,"10"
10,"1975","8507",NULL,NULL,NULL,"10"
10,"1975","8532",NULL,NULL,NULL,"12"
10,"1976","8507",NULL,NULL,NULL,"10"
10,"1976","8532",NULL,NULL,NULL,"11"
10,"1977","8507",NULL,NULL,NULL,"18"
10,"1977","8532",NULL,NULL,NULL,"13"
10,"1978","8507",NULL,NULL,NULL,"6"
10,"1978","8532",NULL,NULL,NULL,"15"
10,"1979","8507",NULL,NULL,NULL,"13"
10,"1979","8532",NULL,NULL,NULL,"9"
10,"1980","8507",NULL,NULL,NULL,"8"
10,"1980","8532",NULL,NULL,NULL,"11"
10,"1981","8507",NULL,NULL,NULL,"12"
10,"1981","8532",NULL,NULL,NULL,"14"
10,"1982","8507",NULL,NULL,NULL,"15"
10,"1982","8532",NULL,NULL,NULL,"15"
10,"1983","8507",NULL,NULL,NULL,"15"
10,"1983","8532",NULL,NULL,NULL,"11"
10,"1984","8507",NULL,NULL,NULL,"10"
10,"1984","8532",NULL,NULL,NULL,"17"
10,"1985","8507",NULL,NULL,NULL,"15"
10,"1985","8532",NULL,NULL,NULL,"11"
10,"1986","8507",NULL,NULL,NULL,"16"
10,"1986","8532",NULL,NULL,NULL,"12"
10,"1987","8507",NULL,NULL,NULL,"12"
10,"1987","8532",NULL,NULL,NULL,"14"
10,"1988","8507",NULL,NULL,NULL,"13"
10,"1988","8532",NULL,NULL,NULL,"9"
10,"1989","8507",NULL,NULL,NULL,"11"
10,"1989","8532",NULL,NULL,NULL,"10"
10,"1990","8507",NULL,NULL,NULL,"15"
10,"1990","8532",NULL,NULL,NULL,"9"
10,"1991","8507",NULL,NULL,NULL,"19"
10,"1991","8532",NULL,NULL,NULL,"10"
10,"1992","8507",NULL,NULL,NULL,"16"
10,"1992","8532",NULL,NULL,NULL,"11"
10,"1993","8507",NULL,NULL,NULL,"9"
10,"1993","8532",NULL,NULL,NULL,"19"
10,"1994","8507",NULL,NULL,NULL,"10"
10,"1994","8532",NULL,NULL,NULL,"17"
10,"1995","8507",NULL,NULL,NULL,"16"
10,"1995","8532",NULL,NULL,NULL,"17"
10,"1996","8507",NULL,NULL,NULL,"9"
10,"1996","8532",NULL,NULL,NULL,"16"
10,"1997","8507",NULL,NULL,NULL,"18"
10,"1997","8532",NULL,NULL,NULL,"19"
10,"1998","8507",NULL,NULL,NULL,"14"
10,"1998","8532",NULL,NULL,NULL,"12"
10,"1999","8507",NULL,NULL,NULL,"10"
10,"1999","8532",NULL,NULL,NULL,"8"
10,"2000","8507",NULL,NULL,NULL,"12"
10,"2000","8532",NULL,NULL,NULL,"9"
10,"2001","8507",NULL,NULL,NULL,"13"
10,"2001","8532",NULL,NULL,NULL,"20"
10,"2002","8507",NULL,NULL,NULL,"13"
10,"2003","8507",NULL,NULL,NULL,"15"
10,"2003","8532",NULL,NULL,NULL,"6"
10,"2004","8507",NULL,NULL,NULL,"19"
10,"2004","8532",NULL,NULL,NULL,"12"
10,"2005","8507",NULL,NULL,NULL,"11"
10,"2005","8532",NULL,NULL,NULL,"14"
10,"2006","8507",NULL,NULL,NULL,"15"
10,"2006","8532",NULL,NULL,NULL,"13"
10,"2007","8507",NULL,NULL,NULL,"15"
10,"2007","8532",NULL,NULL,NULL,"13"
10,"2008","8507",NULL,NULL,NULL,"12"
10,"2008","8532",NULL,NULL,NULL,"14"
10,"2009","8507",NULL,NULL,NULL,"17"
10,"2009","8532",NULL,NULL,NULL,"12"
10,"2010","8507",NULL,NULL,NULL,"14"
10,"2010","8532",NULL,NULL,NULL,"11"
10,"2011","8507",NULL,NULL,NULL,"13"
10,"2011","8532",NULL,NULL,NULL,"13"
10,"2012","8507",NULL,NULL,NULL,"6"
10,"2012","8532",NULL,NULL,NULL,"8"
10,"2013","8507",NULL,NULL,NULL,"10"
10,"2013","8532",NULL,NULL,NULL,"8"
10,"2014","8507",NULL,NULL,NULL,"16"
10,"2014","8532",NULL,NULL,NULL,"17"
10,"2015","8507",NULL,NULL,NULL,"10"
10,"2015","8532",NULL,NULL,NULL,"16"
10,"2016","8507",NULL,NULL,NULL,"12"
10,"2016","8532",NULL,NULL,NULL,"15"
10,"2017","8507",NULL,NULL,NULL,"8"
10,"2017","8532",NULL,NULL,NULL,"10"
10,"2018","8507",NULL,NULL,NULL,"12"
10,"2018","8532",NULL,NULL,NULL,"15"
10,"2019","8532",NULL,NULL,NULL,"8"
2000010,"0.065406 secs",NULL,NULL,NULL,NULL,"6"
11,"1913","8507",NULL,NULL,NULL,"6"
11,"1916","8507",NULL,NULL,NULL,"10"
11,"1918","8532",NULL,NULL,NULL,"6"
11,"1920","8507",NULL,NULL,NULL,"6"
11,"1923","8532",NULL,NULL,NULL,"6"
11,"1929","8507",NULL,NULL,NULL,"7"
11,"1935","8507",NULL,NULL,NULL,"7"
11,"1936","8507",NULL,NULL,NULL,"7"
11,"1937","8507",NULL,NULL,NULL,"10"
11,"1938","8532",NULL,NULL,NULL,"10"
11,"1940","8507",NULL,NULL,NULL,"8"
11,"1941","8507",NULL,NULL,NULL,"9"
11,"1942","8507",NULL,NULL,NULL,"13"
11,"1943","8532",NULL,NULL,NULL,"6"
11,"1945","8507",NULL,NULL,NULL,"8"
11,"1945","8532",NULL,NULL,NULL,"6"
11,"1946","8507",NULL,NULL,NULL,"13"
11,"1946","8532",NULL,NULL,NULL,"12"
11,"1947","8532",NULL,NULL,NULL,"6"
11,"1948","8507",NULL,NULL,NULL,"10"
11,"1948","8532",NULL,NULL,NULL,"12"
11,"1949","8507",NULL,NULL,NULL,"9"
11,"1949","8532",NULL,NULL,NULL,"9"
11,"1950","8507",NULL,NULL,NULL,"13"
11,"1950","8532",NULL,NULL,NULL,"17"
11,"1951","8532",NULL,NULL,NULL,"7"
11,"1952","8532",NULL,NULL,NULL,"12"
11,"1953","8507",NULL,NULL,NULL,"9"
11,"1953","8532",NULL,NULL,NULL,"19"
11,"1954","8507",NULL,NULL,NULL,"12"
11,"1954","8532",NULL,NULL,NULL,"11"
11,"1955","8507",NULL,NULL,NULL,"12"
11,"1955","8532",NULL,NULL,NULL,"15"
11,"1956","8507",NULL,NULL,NULL,"13"
11,"1956","8532",NULL,NULL,NULL,"18"
11,"1957","8507",NULL,NULL,NULL,"13"
11,"1957","8532",NULL,NULL,NULL,"12"
11,"1958","8507",NULL,NULL,NULL,"10"
11,"1958","8532",NULL,NULL,NULL,"12"
11,"1959","8507",NULL,NULL,NULL,"24"
11,"1959","8532",NULL,NULL,NULL,"17"
11,"1960","8507",NULL,NULL,NULL,"23"
11,"1960","8532",NULL,NULL,NULL,"14"
11,"1961","8507",NULL,NULL,NULL,"10"
11,"1961","8532",NULL,NULL,NULL,"11"
11,"1962","8507",NULL,NULL,NULL,"14"
11,"1962","8532",NULL,NULL,NULL,"15"
11,"1963","8507",NULL,NULL,NULL,"13"
11,"1963","8532",NULL,NULL,NULL,"11"
11,"1964","8507",NULL,NULL,NULL,"15"
11,"1964","8532",NULL,NULL,NULL,"14"
11,"1965","8507",NULL,NULL,NULL,"12"
11,"1965","8532",NULL,NULL,NULL,"12"
11,"1966","8507",NULL,NULL,NULL,"7"
11,"1966","8532",NULL,NULL,NULL,"12"
11,"1967","8507",NULL,NULL,NULL,"10"
11,"1967","8532",NULL,NULL,NULL,"20"
11,"1968","8507",NULL,NULL,NULL,"10"
11,"1968","8532",NULL,NULL,NULL,"11"
11,"1969","8507",NULL,NULL,NULL,"12"
11,"1969","8532",NULL,NULL,NULL,"13"
11,"1970","8507",NULL,NULL,NULL,"11"
11,"1970","8532",NULL,NULL,NULL,"13"
11,"1971","8507",NULL,NULL,NULL,"7"
11,"1971","8532",NULL,NULL,NULL,"11"
11,"1972","8507",NULL,NULL,NULL,"13"
11,"1972","8532",NULL,NULL,NULL,"12"
11,"1973","8507",NULL,NULL,NULL,"14"
11,"1973","8532",NULL,NULL,NULL,"11"
11,"1974","8507",NULL,NULL,NULL,"9"
11,"1974","8532",NULL,NULL,NULL,"10"
11,"1975","8507",NULL,NULL,NULL,"10"
11,"1975","8532",NULL,NULL,NULL,"12"
11,"1976","8507",NULL,NULL,NULL,"10"
11,"1976","8532",NULL,NULL,NULL,"11"
11,"1977","8507",NULL,NULL,NULL,"18"
11,"1977","8532",NULL,NULL,NULL,"13"
11,"1978","8507",NULL,NULL,NULL,"6"
11,"1978","8532",NULL,NULL,NULL,"15"
11,"1979","8507",NULL,NULL,NULL,"13"
11,"1979","8532",NULL,NULL,NULL,"9"
11,"1980","8507",NULL,NULL,NULL,"8"
11,"1980","8532",NULL,NULL,NULL,"9"
11,"1981","8507",NULL,NULL,NULL,"12"
11,"1981","8532",NULL,NULL,NULL,"14"
11,"1982","8507",NULL,NULL,NULL,"13"
11,"1982","8532",NULL,NULL,NULL,"15"
11,"1983","8507",NULL,NULL,NULL,"15"
11,"1983","8532",NULL,NULL,NULL,"11"
11,"1984","8507",NULL,NULL,NULL,"10"
11,"1984","8532",NULL,NULL,NULL,"17"
11,"1985","8507",NULL,NULL,NULL,"14"
11,"1985","8532",NULL,NULL,NULL,"11"
11,"1986","8507",NULL,NULL,NULL,"16"
11,"1986","8532",NULL,NULL,NULL,"12"
11,"1987","8507",NULL,NULL,NULL,"11"
11,"1987","8532",NULL,NULL,NULL,"14"
11,"1988","8507",NULL,NULL,NULL,"12"
11,"1988","8532",NULL,NULL,NULL,"9"
11,"1989","8507",NULL,NULL,NULL,"9"
11,"1989","8532",NULL,NULL,NULL,"10"
11,"1990","8507",NULL,NULL,NULL,"14"
11,"1990","8532",NULL,NULL,NULL,"9"
11,"1991","8507",NULL,NULL,NULL,"19"
11,"1991","8532",NULL,NULL,NULL,"10"
11,"1992","8507",NULL,NULL,NULL,"16"
11,"1992","8532",NULL,NULL,NULL,"11"
11,"1993","8507",NULL,NULL,NULL,"9"
11,"1993","8532",NULL,NULL,NULL,"17"
11,"1994","8507",NULL,NULL,NULL,"10"
11,"1994","8532",NULL,NULL,NULL,"16"
11,"1995","8507",NULL,NULL,NULL,"16"
11,"1995","8532",NULL,NULL,NULL,"17"
11,"1996","8507",NULL,NULL,NULL,"9"
11,"1996","8532",NULL,NULL,NULL,"15"
11,"1997","8507",NULL,NULL,NULL,"18"
11,"1997","8532",NULL,NULL,NULL,"19"
11,"1998","8507",NULL,NULL,NULL,"14"
11,"1998","8532",NULL,NULL,NULL,"12"
11,"1999","8507",NULL,NULL,NULL,"10"
11,"1999","8532",NULL,NULL,NULL,"8"
11,"2000","8507",NULL,NULL,NULL,"12"
11,"2000","8532",NULL,NULL,NULL,"9"
11,"2001","8507",NULL,NULL,NULL,"13"
11,"2001","8532",NULL,NULL,NULL,"20"
11,"2002","8507",NULL,NULL,NULL,"13"
11,"2003","8507",NULL,NULL,NULL,"14"
11,"2003","8532",NULL,NULL,NULL,"6"
11,"2004","8507",NULL,NULL,NULL,"18"
11,"2004","8532",NULL,NULL,NULL,"12"
11,"2005","8507",NULL,NULL,NULL,"11"
11,"2005","8532",NULL,NULL,NULL,"14"
11,"2006","8507",NULL,NULL,NULL,"15"
11,"2006","8532",NULL,NULL,NULL,"12"
11,"2007","8507",NULL,NULL,NULL,"15"
11,"2007","8532",NULL,NULL,NULL,"13"
11,"2008","8507",NULL,NULL,NULL,"12"
11,"2008","8532",NULL,NULL,NULL,"13"
11,"2009","8507",NULL,NULL,NULL,"17"
11,"2009","8532",NULL,NULL,NULL,"12"
11,"2010","8507",NULL,NULL,NULL,"14"
11,"2010","8532",NULL,NULL,NULL,"11"
11,"2011","8507",NULL,NULL,NULL,"13"
11,"2011","8532",NULL,NULL,NULL,"13"
11,"2012","8507",NULL,NULL,NULL,"6"
11,"2012","8532",NULL,NULL,NULL,"8"
11,"2013","8507",NULL,NULL,NULL,"10"
11,"2013","8532",NULL,NULL,NULL,"8"
11,"2014","8507",NULL,NULL,NULL,"16"
11,"2014","8532",NULL,NULL,NULL,"17"
11,"2015","8507",NULL,NULL,NULL,"10"
11,"2015","8532",NULL,NULL,NULL,"16"
11,"2016","8507",NULL,NULL,NULL,"12"
11,"2016","8532",NULL,NULL,NULL,"15"
11,"2017","8507",NULL,NULL,NULL,"8"
11,"2017","8532",NULL,NULL,NULL,"10"
11,"2018","8507",NULL,NULL,NULL,"11"
11,"2018","8532",NULL,NULL,NULL,"15"
11,"2019","8532",NULL,NULL,NULL,"8"
2000011,"0.086709 secs",NULL,NULL,NULL,NULL,"6"
12,"0","0",NULL,NULL,NULL,"57"
12,"0","38003563",NULL,NULL,NULL,"153"
12,"8515","0",NULL,NULL,NULL,"74"
12,"8516","0",NULL,NULL,NULL,"218"
12,"8527","0",NULL,NULL,NULL,"1797"
2000012,"0.043132 secs",NULL,NULL,NULL,NULL,"6"
101,"0",NULL,NULL,NULL,NULL,"349"
101,"17",NULL,NULL,NULL,NULL,"27"
101,"19",NULL,NULL,NULL,NULL,"170"
101,"1",NULL,NULL,NULL,NULL,"191"
101,"2",NULL,NULL,NULL,NULL,"94"
101,"21",NULL,NULL,NULL,NULL,"22"
101,"9",NULL,NULL,NULL,NULL,"23"
101,"41",NULL,NULL,NULL,NULL,"6"
101,"33",NULL,NULL,NULL,NULL,"19"
101,"38",NULL,NULL,NULL,NULL,"19"
101,"18",NULL,NULL,NULL,NULL,"212"
101,"29",NULL,NULL,NULL,NULL,"31"
101,"40",NULL,NULL,NULL,NULL,"21"
101,"39",NULL,NULL,NULL,NULL,"9"
101,"42",NULL,NULL,NULL,NULL,"18"
101,"8",NULL,NULL,NULL,NULL,"41"
101,"12",NULL,NULL,NULL,NULL,"42"
101,"22",NULL,NULL,NULL,NULL,"50"
101,"37",NULL,NULL,NULL,NULL,"13"
101,"46",NULL,NULL,NULL,NULL,"7"
101,"5",NULL,NULL,NULL,NULL,"66"
101,"32",NULL,NULL,NULL,NULL,"28"
101,"34",NULL,NULL,NULL,NULL,"23"
101,"35",NULL,NULL,NULL,NULL,"20"
101,"13",NULL,NULL,NULL,NULL,"43"
101,"6",NULL,NULL,NULL,NULL,"39"
101,"10",NULL,NULL,NULL,NULL,"49"
101,"25",NULL,NULL,NULL,NULL,"57"
101,"27",NULL,NULL,NULL,NULL,"19"
101,"20",NULL,NULL,NULL,NULL,"23"
101,"3",NULL,NULL,NULL,NULL,"77"
101,"7",NULL,NULL,NULL,NULL,"24"
101,"44",NULL,NULL,NULL,NULL,"9"
101,"23",NULL,NULL,NULL,NULL,"50"
101,"30",NULL,NULL,NULL,NULL,"13"
101,"16",NULL,NULL,NULL,NULL,"34"
101,"14",NULL,NULL,NULL,NULL,"58"
101,"24",NULL,NULL,NULL,NULL,"25"
101,"4",NULL,NULL,NULL,NULL,"60"
101,"31",NULL,NULL,NULL,NULL,"37"
101,"11",NULL,NULL,NULL,NULL,"25"
101,"28",NULL,NULL,NULL,NULL,"35"
101,"15",NULL,NULL,NULL,NULL,"55"
101,"26",NULL,NULL,NULL,NULL,"27"
2000101,"0.142855 secs",NULL,NULL,NULL,NULL,"6"
102,"8532","33",NULL,NULL,NULL,"6"
102,"8507","28",NULL,NULL,NULL,"15"
102,"8507","30",NULL,NULL,NULL,"7"
102,"8532","21",NULL,NULL,NULL,"9"
102,"8507","39",NULL,NULL,NULL,"6"
102,"8532","24",NULL,NULL,NULL,"14"
102,"8507","8",NULL,NULL,NULL,"25"
102,"8532","2",NULL,NULL,NULL,"55"
102,"8532","22",NULL,NULL,NULL,"30"
102,"8532","13",NULL,NULL,NULL,"21"
102,"8532","28",NULL,NULL,NULL,"20"
102,"8532","15",NULL,NULL,NULL,"30"
102,"8507","17",NULL,NULL,NULL,"9"
102,"8532","23",NULL,NULL,NULL,"23"
102,"8507","25",NULL,NULL,NULL,"31"
102,"8532","0",NULL,NULL,NULL,"177"
102,"8507","0",NULL,NULL,NULL,"172"
102,"8507","7",NULL,NULL,NULL,"16"
102,"8532","16",NULL,NULL,NULL,"23"
102,"8532","14",NULL,NULL,NULL,"37"
102,"8507","2",NULL,NULL,NULL,"39"
102,"8507","21",NULL,NULL,NULL,"13"
102,"8532","27",NULL,NULL,NULL,"10"
102,"8532","18",NULL,NULL,NULL,"94"
102,"8507","3",NULL,NULL,NULL,"43"
102,"8532","34",NULL,NULL,NULL,"12"
102,"8532","10",NULL,NULL,NULL,"22"
102,"8507","13",NULL,NULL,NULL,"22"
102,"8532","35",NULL,NULL,NULL,"10"
102,"8532","29",NULL,NULL,NULL,"11"
102,"8507","23",NULL,NULL,NULL,"27"
102,"8507","44",NULL,NULL,NULL,"6"
102,"8532","42",NULL,NULL,NULL,"10"
102,"8507","32",NULL,NULL,NULL,"15"
102,"8507","24",NULL,NULL,NULL,"11"
102,"8507","34",NULL,NULL,NULL,"11"
102,"8507","42",NULL,NULL,NULL,"8"
102,"8507","1",NULL,NULL,NULL,"94"
102,"8507","27",NULL,NULL,NULL,"9"
102,"8507","6",NULL,NULL,NULL,"25"
102,"8532","9",NULL,NULL,NULL,"14"
102,"8507","31",NULL,NULL,NULL,"19"
102,"8532","20",NULL,NULL,NULL,"14"
